Codigo,Descricao,NotaFiscal,DataVenda,Quantidade,LinhaProduto,ClienteGrupo,Cliente,CentroCusto,EstoqueMinimo,DataUltimaCompra,DataUltimaVenda
160,JOGO DE PECAS ELEMENTO FILTRO DE OLEO,84655,02/03/17,1,2,1223,256,21410,0,02/03/19,29/10/19
160,JOGO DE PECAS ELEMENTO FILTRO DE OLEO,84736,02/03/17,1,2,1223,256,21410,0,02/03/19,29/10/19
160,JOGO DE PECAS ELEMENTO FILTRO DE OLEO,84778,02/03/17,1,2,1223,256,21410,0,02/03/19,29/10/19
160,JOGO DE PECAS ELEMENTO FILTRO DE OLEO,84846,02/03/17,1,2,1223,256,21410,0,02/03/19,29/10/19
160,JOGO DE PECAS ELEMENTO FILTRO DE OLEO,84849,02/03/17,1,2,1223,256,21410,0,02/03/19,29/10/19
178,COXIM DE BORRACHA TRASEIRO DO MOTOR,84640,02/03/17,1,2,1223,256,21410,0,20/12/19,17/12/19
178,COXIM DE BORRACHA TRASEIRO DO MOTOR,84666,02/03/17,1,2,1223,256,21410,0,20/12/19,17/12/19
178,COXIM DE BORRACHA TRASEIRO DO MOTOR,84851,02/03/17,1,2,1223,256,21410,0,20/12/19,17/12/19
179,BOMBA DAGUA,84810,02/03/17,1,2,1223,256,21410,0,02/03/18,06/06/18
179,BOMBA DAGUA,84923,02/03/17,1,2,1223,256,21410,0,02/03/18,06/06/18
180,CORREIA TRAPEZOIDAL ALETADA,84645,02/03/17,1,2,1223,256,21410,1,28/08/19,10/01/20
180,CORREIA TRAPEZOIDAL ALETADA,84657,02/03/17,1,2,1223,256,21410,1,28/08/19,10/01/20
180,CORREIA TRAPEZOIDAL ALETADA,84666,02/03/17,1,2,1223,256,21410,1,28/08/19,10/01/20
180,CORREIA TRAPEZOIDAL ALETADA,84679,02/03/17,1,2,1223,256,21410,1,28/08/19,10/01/20
180,CORREIA TRAPEZOIDAL ALETADA,84703,02/03/17,1,2,1223,256,21410,1,28/08/19,10/01/20
180,CORREIA TRAPEZOIDAL ALETADA,84810,02/03/17,1,2,1223,256,21410,1,28/08/19,10/01/20
180,CORREIA TRAPEZOIDAL ALETADA,84842,02/03/17,1,2,1223,256,21410,1,28/08/19,10/01/20
180,CORREIA TRAPEZOIDAL ALETADA,84909,02/03/17,1,2,1223,256,21410,1,28/08/19,10/01/20
180,CORREIA TRAPEZOIDAL ALETADA,84914,02/03/17,1,2,1223,256,21410,1,28/08/19,10/01/20
89,CJ TUBULACAO DE COMBUSTIVEL,12518,06/03/17,1,2,1023,23,21320,4,26/12/19,10/01/20
129,CJ TUBULACAO DE COMBUSTIVEL,12518,06/03/17,1,2,1023,23,21320,3,26/12/19,18/12/19
70,BUCHA DA BARRA DA SUSPENSAO,12521,09/03/17,2,2,1135,158,22330,0,30/08/19,09/12/19
143,SENSOR DE DESGASTE DO FREIO,12522,09/03/17,2,2,1220,252,22330,26,26/12/19,17/01/20
60,ELEMENTO DO FILTRO DE OLEO,12525,10/03/17,1,2,1158,183,22330,0,28/08/19,10/01/20
142,CJ FILTRO DE COMBUSTIVEL COMPLETO,12525,10/03/17,1,2,1158,183,22330,5,12/11/19,08/11/19
60,ELEMENTO DO FILTRO DE OLEO,12541,24/03/17,1,2,1135,158,22330,0,28/08/19,10/01/20
131,SENSOR DE DESGASTE DA PASTILHA DE FREIO,12541,24/03/17,2,2,1135,158,22330,20,21/01/20,17/01/20
142,CJ FILTRO DE COMBUSTIVEL COMPLETO,12541,24/03/17,1,2,1135,158,22330,5,12/11/19,08/11/19
143,SENSOR DE DESGASTE DO FREIO,12541,24/03/17,2,2,1135,158,22330,26,26/12/19,17/01/20
7,JG. DE PECAS DO ELEMNTO FILTRO DE OLEO,83182,27/03/17,1,1,1047,257,21330,13,22/10/19,20/01/20
7,JG. DE PECAS DO ELEMNTO FILTRO DE OLEO,83214,27/03/17,1,1,1047,257,21330,13,22/10/19,20/01/20
7,JG. DE PECAS DO ELEMNTO FILTRO DE OLEO,83224,27/03/17,1,1,1047,257,21330,13,22/10/19,20/01/20
7,JG. DE PECAS DO ELEMNTO FILTRO DE OLEO,83246,27/03/17,1,1,1047,257,21330,13,22/10/19,20/01/20
8,CJ ELEMENTO DO FILTRO,83182,27/03/17,1,1,1047,257,21330,12,07/01/20,20/01/20
8,CJ ELEMENTO DO FILTRO,83214,27/03/17,1,1,1047,257,21330,12,07/01/20,20/01/20
8,CJ ELEMENTO DO FILTRO,83224,27/03/17,1,1,1047,257,21330,12,07/01/20,20/01/20
8,CJ ELEMENTO DO FILTRO,83246,27/03/17,1,1,1047,257,21330,12,07/01/20,20/01/20
36,JOGO DE PECAS - ELEMENTO DO FILTRO,83184,27/03/17,1,1,1047,257,21330,10,22/08/19,16/09/19
36,JOGO DE PECAS - ELEMENTO DO FILTRO,83230,27/03/17,1,1,1047,257,21330,10,22/08/19,16/09/19
100,ELEMENTO DO FILTRO DE COMBUSTIVEL,83182,27/03/17,1,1,1047,257,21330,2,25/03/19,15/10/19
100,ELEMENTO DO FILTRO DE COMBUSTIVEL,83214,27/03/17,1,1,1047,257,21330,2,25/03/19,15/10/19
151,PARAF CAB SEXT M8X 60 10.9,83173,27/03/17,2,1,1047,257,21330,50,11/11/19,09/12/19
45,JUNTA METALICA DA BOMBA DAGUA,85431,03/04/17,1,2,1223,256,21410,0,17/01/20,10/01/20
45,JUNTA METALICA DA BOMBA DAGUA,85451,03/04/17,1,2,1223,256,21410,0,17/01/20,10/01/20
45,JUNTA METALICA DA BOMBA DAGUA,85594,03/04/17,1,2,1223,256,21410,0,17/01/20,10/01/20
45,JUNTA METALICA DA BOMBA DAGUA,85623,03/04/17,1,2,1223,256,21410,0,17/01/20,10/01/20
45,JUNTA METALICA DA BOMBA DAGUA,85683,03/04/17,1,2,1223,256,21410,0,17/01/20,10/01/20
45,JUNTA METALICA DA BOMBA DAGUA,85716,03/04/17,1,2,1223,256,21410,0,17/01/20,10/01/20
60,ELEMENTO DO FILTRO DE OLEO,85420,03/04/17,1,2,1223,256,21410,0,28/08/19,10/01/20
60,ELEMENTO DO FILTRO DE OLEO,85431,03/04/17,1,2,1223,256,21410,0,28/08/19,10/01/20
60,ELEMENTO DO FILTRO DE OLEO,85435,03/04/17,1,2,1223,256,21410,0,28/08/19,10/01/20
60,ELEMENTO DO FILTRO DE OLEO,85453,03/04/17,1,2,1223,256,21410,0,28/08/19,10/01/20
60,ELEMENTO DO FILTRO DE OLEO,85457,03/04/17,1,2,1223,256,21410,0,28/08/19,10/01/20
60,ELEMENTO DO FILTRO DE OLEO,85479,03/04/17,1,2,1223,256,21410,0,28/08/19,10/01/20
60,ELEMENTO DO FILTRO DE OLEO,85480,03/04/17,1,2,1223,256,21410,0,28/08/19,10/01/20
60,ELEMENTO DO FILTRO DE OLEO,85530,03/04/17,1,2,1223,256,21410,0,28/08/19,10/01/20
60,ELEMENTO DO FILTRO DE OLEO,85533,03/04/17,1,2,1223,256,21410,0,28/08/19,10/01/20
60,ELEMENTO DO FILTRO DE OLEO,85543,03/04/17,1,2,1223,256,21410,0,28/08/19,10/01/20
60,ELEMENTO DO FILTRO DE OLEO,85582,03/04/17,1,2,1223,256,21410,0,28/08/19,10/01/20
60,ELEMENTO DO FILTRO DE OLEO,85585,03/04/17,1,2,1223,256,21410,0,28/08/19,10/01/20
60,ELEMENTO DO FILTRO DE OLEO,85587,03/04/17,1,2,1223,256,21410,0,28/08/19,10/01/20
60,ELEMENTO DO FILTRO DE OLEO,85596,03/04/17,1,2,1223,256,21410,0,28/08/19,10/01/20
60,ELEMENTO DO FILTRO DE OLEO,85613,03/04/17,1,2,1223,256,21410,0,28/08/19,10/01/20
60,ELEMENTO DO FILTRO DE OLEO,85616,03/04/17,1,2,1223,256,21410,0,28/08/19,10/01/20
60,ELEMENTO DO FILTRO DE OLEO,85628,03/04/17,1,2,1223,256,21410,0,28/08/19,10/01/20
60,ELEMENTO DO FILTRO DE OLEO,85632,03/04/17,1,2,1223,256,21410,0,28/08/19,10/01/20
60,ELEMENTO DO FILTRO DE OLEO,85664,03/04/17,1,2,1223,256,21410,0,28/08/19,10/01/20
60,ELEMENTO DO FILTRO DE OLEO,85682,03/04/17,1,2,1223,256,21410,0,28/08/19,10/01/20
60,ELEMENTO DO FILTRO DE OLEO,85688,03/04/17,1,2,1223,256,21410,0,28/08/19,10/01/20
60,ELEMENTO DO FILTRO DE OLEO,85700,03/04/17,1,2,1223,256,21410,0,28/08/19,10/01/20
60,ELEMENTO DO FILTRO DE OLEO,85716,03/04/17,1,2,1223,256,21410,0,28/08/19,10/01/20
60,ELEMENTO DO FILTRO DE OLEO,85719,03/04/17,1,2,1223,256,21410,0,28/08/19,10/01/20
60,ELEMENTO DO FILTRO DE OLEO,85721,03/04/17,1,2,1223,256,21410,0,28/08/19,10/01/20
60,ELEMENTO DO FILTRO DE OLEO,85724,03/04/17,1,2,1223,256,21410,0,28/08/19,10/01/20
60,ELEMENTO DO FILTRO DE OLEO,85725,03/04/17,1,2,1223,256,21410,0,28/08/19,10/01/20
70,BUCHA DA BARRA DA SUSPENSAO,85596,03/04/17,2,2,1223,256,21410,0,30/08/19,09/12/19
70,BUCHA DA BARRA DA SUSPENSAO,85609,03/04/17,2,2,1223,256,21410,0,30/08/19,09/12/19
70,BUCHA DA BARRA DA SUSPENSAO,85719,03/04/17,2,2,1223,256,21410,0,30/08/19,09/12/19
80,TENSOR DA CORREIA,85619,03/04/17,1,2,1223,256,21410,4,21/01/20,15/01/20
80,TENSOR DA CORREIA,85683,03/04/17,1,2,1223,256,21410,4,21/01/20,15/01/20
80,TENSOR DA CORREIA,85688,03/04/17,1,2,1223,256,21410,4,21/01/20,15/01/20
89,CJ TUBULACAO DE COMBUSTIVEL,85452,03/04/17,1,2,1223,256,21410,4,26/12/19,10/01/20
89,CJ TUBULACAO DE COMBUSTIVEL,85608,03/04/17,1,2,1223,256,21410,4,26/12/19,10/01/20
101,ESTICADOR DA CORRENTE DO MOTOR,85420,03/04/17,1,2,1223,256,21410,6,21/01/20,15/01/20
101,ESTICADOR DA CORRENTE DO MOTOR,85435,03/04/17,1,2,1223,256,21410,6,21/01/20,15/01/20
101,ESTICADOR DA CORRENTE DO MOTOR,85441,03/04/17,1,2,1223,256,21410,6,21/01/20,15/01/20
101,ESTICADOR DA CORRENTE DO MOTOR,85451,03/04/17,1,2,1223,256,21410,6,21/01/20,15/01/20
101,ESTICADOR DA CORRENTE DO MOTOR,85457,03/04/17,1,2,1223,256,21410,6,21/01/20,15/01/20
101,ESTICADOR DA CORRENTE DO MOTOR,85461,03/04/17,1,2,1223,256,21410,6,21/01/20,15/01/20
101,ESTICADOR DA CORRENTE DO MOTOR,85488,03/04/17,1,2,1223,256,21410,6,21/01/20,15/01/20
101,ESTICADOR DA CORRENTE DO MOTOR,85512,03/04/17,1,2,1223,256,21410,6,21/01/20,15/01/20
101,ESTICADOR DA CORRENTE DO MOTOR,85515,03/04/17,1,2,1223,256,21410,6,21/01/20,15/01/20
101,ESTICADOR DA CORRENTE DO MOTOR,85518,03/04/17,1,2,1223,256,21410,6,21/01/20,15/01/20
101,ESTICADOR DA CORRENTE DO MOTOR,85533,03/04/17,1,2,1223,256,21410,6,21/01/20,15/01/20
101,ESTICADOR DA CORRENTE DO MOTOR,85579,03/04/17,1,2,1223,256,21410,6,21/01/20,15/01/20
101,ESTICADOR DA CORRENTE DO MOTOR,85594,03/04/17,1,2,1223,256,21410,6,21/01/20,15/01/20
101,ESTICADOR DA CORRENTE DO MOTOR,85596,03/04/17,1,2,1223,256,21410,6,21/01/20,15/01/20
101,ESTICADOR DA CORRENTE DO MOTOR,85613,03/04/17,1,2,1223,256,21410,6,21/01/20,15/01/20
101,ESTICADOR DA CORRENTE DO MOTOR,85623,03/04/17,1,2,1223,256,21410,6,21/01/20,15/01/20
101,ESTICADOR DA CORRENTE DO MOTOR,85648,03/04/17,1,2,1223,256,21410,6,21/01/20,15/01/20
101,ESTICADOR DA CORRENTE DO MOTOR,85682,03/04/17,1,2,1223,256,21410,6,21/01/20,15/01/20
101,ESTICADOR DA CORRENTE DO MOTOR,85683,03/04/17,1,2,1223,256,21410,6,21/01/20,15/01/20
101,ESTICADOR DA CORRENTE DO MOTOR,85716,03/04/17,1,2,1223,256,21410,6,21/01/20,15/01/20
101,ESTICADOR DA CORRENTE DO MOTOR,85719,03/04/17,1,2,1223,256,21410,6,21/01/20,15/01/20
101,ESTICADOR DA CORRENTE DO MOTOR,85721,03/04/17,1,2,1223,256,21410,6,21/01/20,15/01/20
101,ESTICADOR DA CORRENTE DO MOTOR,85724,03/04/17,1,2,1223,256,21410,6,21/01/20,15/01/20
129,CJ TUBULACAO DE COMBUSTIVEL,85452,03/04/17,1,2,1223,256,21410,3,26/12/19,18/12/19
129,CJ TUBULACAO DE COMBUSTIVEL,85608,03/04/17,1,2,1223,256,21410,3,26/12/19,18/12/19
131,SENSOR DE DESGASTE DA PASTILHA DE FREIO,85535,03/04/17,2,2,1223,256,21410,20,21/01/20,17/01/20
131,SENSOR DE DESGASTE DA PASTILHA DE FREIO,85552,03/04/17,2,2,1223,256,21410,20,21/01/20,17/01/20
131,SENSOR DE DESGASTE DA PASTILHA DE FREIO,85579,03/04/17,2,2,1223,256,21410,20,21/01/20,17/01/20
131,SENSOR DE DESGASTE DA PASTILHA DE FREIO,85585,03/04/17,2,2,1223,256,21410,20,21/01/20,17/01/20
131,SENSOR DE DESGASTE DA PASTILHA DE FREIO,85587,03/04/17,2,2,1223,256,21410,20,21/01/20,17/01/20
131,SENSOR DE DESGASTE DA PASTILHA DE FREIO,85596,03/04/17,2,2,1223,256,21410,20,21/01/20,17/01/20
131,SENSOR DE DESGASTE DA PASTILHA DE FREIO,85598,03/04/17,2,2,1223,256,21410,20,21/01/20,17/01/20
131,SENSOR DE DESGASTE DA PASTILHA DE FREIO,85602,03/04/17,2,2,1223,256,21410,20,21/01/20,17/01/20
131,SENSOR DE DESGASTE DA PASTILHA DE FREIO,85609,03/04/17,2,2,1223,256,21410,20,21/01/20,17/01/20
131,SENSOR DE DESGASTE DA PASTILHA DE FREIO,85613,03/04/17,2,2,1223,256,21410,20,21/01/20,17/01/20
131,SENSOR DE DESGASTE DA PASTILHA DE FREIO,85625,03/04/17,2,2,1223,256,21410,20,21/01/20,17/01/20
131,SENSOR DE DESGASTE DA PASTILHA DE FREIO,85628,03/04/17,2,2,1223,256,21410,20,21/01/20,17/01/20
131,SENSOR DE DESGASTE DA PASTILHA DE FREIO,85642,03/04/17,2,2,1223,256,21410,20,21/01/20,17/01/20
131,SENSOR DE DESGASTE DA PASTILHA DE FREIO,85648,03/04/17,2,2,1223,256,21410,20,21/01/20,17/01/20
131,SENSOR DE DESGASTE DA PASTILHA DE FREIO,85670,03/04/17,2,2,1223,256,21410,20,21/01/20,17/01/20
131,SENSOR DE DESGASTE DA PASTILHA DE FREIO,85675,03/04/17,2,2,1223,256,21410,20,21/01/20,17/01/20
131,SENSOR DE DESGASTE DA PASTILHA DE FREIO,85700,03/04/17,2,2,1223,256,21410,20,21/01/20,17/01/20
131,SENSOR DE DESGASTE DA PASTILHA DE FREIO,85705,03/04/17,2,2,1223,256,21410,20,21/01/20,17/01/20
131,SENSOR DE DESGASTE DA PASTILHA DE FREIO,85716,03/04/17,2,2,1223,256,21410,20,21/01/20,17/01/20
131,SENSOR DE DESGASTE DA PASTILHA DE FREIO,85719,03/04/17,2,2,1223,256,21410,20,21/01/20,17/01/20
131,SENSOR DE DESGASTE DA PASTILHA DE FREIO,85724,03/04/17,2,2,1223,256,21410,20,21/01/20,17/01/20
142,CJ FILTRO DE COMBUSTIVEL COMPLETO,85420,03/04/17,1,2,1223,256,21410,5,12/11/19,08/11/19
142,CJ FILTRO DE COMBUSTIVEL COMPLETO,85431,03/04/17,1,2,1223,256,21410,5,12/11/19,08/11/19
142,CJ FILTRO DE COMBUSTIVEL COMPLETO,85435,03/04/17,1,2,1223,256,21410,5,12/11/19,08/11/19
142,CJ FILTRO DE COMBUSTIVEL COMPLETO,85453,03/04/17,1,2,1223,256,21410,5,12/11/19,08/11/19
142,CJ FILTRO DE COMBUSTIVEL COMPLETO,85457,03/04/17,1,2,1223,256,21410,5,12/11/19,08/11/19
142,CJ FILTRO DE COMBUSTIVEL COMPLETO,85479,03/04/17,1,2,1223,256,21410,5,12/11/19,08/11/19
142,CJ FILTRO DE COMBUSTIVEL COMPLETO,85480,03/04/17,1,2,1223,256,21410,5,12/11/19,08/11/19
142,CJ FILTRO DE COMBUSTIVEL COMPLETO,85530,03/04/17,1,2,1223,256,21410,5,12/11/19,08/11/19
142,CJ FILTRO DE COMBUSTIVEL COMPLETO,85533,03/04/17,1,2,1223,256,21410,5,12/11/19,08/11/19
142,CJ FILTRO DE COMBUSTIVEL COMPLETO,85543,03/04/17,1,2,1223,256,21410,5,12/11/19,08/11/19
142,CJ FILTRO DE COMBUSTIVEL COMPLETO,85582,03/04/17,1,2,1223,256,21410,5,12/11/19,08/11/19
142,CJ FILTRO DE COMBUSTIVEL COMPLETO,85585,03/04/17,1,2,1223,256,21410,5,12/11/19,08/11/19
142,CJ FILTRO DE COMBUSTIVEL COMPLETO,85587,03/04/17,1,2,1223,256,21410,5,12/11/19,08/11/19
142,CJ FILTRO DE COMBUSTIVEL COMPLETO,85596,03/04/17,1,2,1223,256,21410,5,12/11/19,08/11/19
142,CJ FILTRO DE COMBUSTIVEL COMPLETO,85613,03/04/17,1,2,1223,256,21410,5,12/11/19,08/11/19
142,CJ FILTRO DE COMBUSTIVEL COMPLETO,85616,03/04/17,1,2,1223,256,21410,5,12/11/19,08/11/19
142,CJ FILTRO DE COMBUSTIVEL COMPLETO,85623,03/04/17,1,2,1223,256,21410,5,12/11/19,08/11/19
142,CJ FILTRO DE COMBUSTIVEL COMPLETO,85628,03/04/17,1,2,1223,256,21410,5,12/11/19,08/11/19
142,CJ FILTRO DE COMBUSTIVEL COMPLETO,85632,03/04/17,1,2,1223,256,21410,5,12/11/19,08/11/19
142,CJ FILTRO DE COMBUSTIVEL COMPLETO,85664,03/04/17,1,2,1223,256,21410,5,12/11/19,08/11/19
142,CJ FILTRO DE COMBUSTIVEL COMPLETO,85682,03/04/17,1,2,1223,256,21410,5,12/11/19,08/11/19
142,CJ FILTRO DE COMBUSTIVEL COMPLETO,85688,03/04/17,1,2,1223,256,21410,5,12/11/19,08/11/19
142,CJ FILTRO DE COMBUSTIVEL COMPLETO,85700,03/04/17,1,2,1223,256,21410,5,12/11/19,08/11/19
142,CJ FILTRO DE COMBUSTIVEL COMPLETO,85716,03/04/17,1,2,1223,256,21410,5,12/11/19,08/11/19
142,CJ FILTRO DE COMBUSTIVEL COMPLETO,85719,03/04/17,1,2,1223,256,21410,5,12/11/19,08/11/19
142,CJ FILTRO DE COMBUSTIVEL COMPLETO,85721,03/04/17,1,2,1223,256,21410,5,12/11/19,08/11/19
142,CJ FILTRO DE COMBUSTIVEL COMPLETO,85724,03/04/17,1,2,1223,256,21410,5,12/11/19,08/11/19
142,CJ FILTRO DE COMBUSTIVEL COMPLETO,85725,03/04/17,1,2,1223,256,21410,5,12/11/19,08/11/19
143,SENSOR DE DESGASTE DO FREIO,85447,03/04/17,2,2,1223,256,21410,26,26/12/19,17/01/20
143,SENSOR DE DESGASTE DO FREIO,85480,03/04/17,2,2,1223,256,21410,26,26/12/19,17/01/20
143,SENSOR DE DESGASTE DO FREIO,85535,03/04/17,2,2,1223,256,21410,26,26/12/19,17/01/20
143,SENSOR DE DESGASTE DO FREIO,85552,03/04/17,2,2,1223,256,21410,26,26/12/19,17/01/20
143,SENSOR DE DESGASTE DO FREIO,85579,03/04/17,2,2,1223,256,21410,26,26/12/19,17/01/20
143,SENSOR DE DESGASTE DO FREIO,85587,03/04/17,2,2,1223,256,21410,26,26/12/19,17/01/20
143,SENSOR DE DESGASTE DO FREIO,85596,03/04/17,2,2,1223,256,21410,26,26/12/19,17/01/20
143,SENSOR DE DESGASTE DO FREIO,85602,03/04/17,2,2,1223,256,21410,26,26/12/19,17/01/20
143,SENSOR DE DESGASTE DO FREIO,85613,03/04/17,2,2,1223,256,21410,26,26/12/19,17/01/20
143,SENSOR DE DESGASTE DO FREIO,85625,03/04/17,2,2,1223,256,21410,26,26/12/19,17/01/20
143,SENSOR DE DESGASTE DO FREIO,85628,03/04/17,2,2,1223,256,21410,26,26/12/19,17/01/20
143,SENSOR DE DESGASTE DO FREIO,85642,03/04/17,2,2,1223,256,21410,26,26/12/19,17/01/20
143,SENSOR DE DESGASTE DO FREIO,85670,03/04/17,1,2,1223,256,21410,26,26/12/19,17/01/20
143,SENSOR DE DESGASTE DO FREIO,85675,03/04/17,2,2,1223,256,21410,26,26/12/19,17/01/20
143,SENSOR DE DESGASTE DO FREIO,85688,03/04/17,2,2,1223,256,21410,26,26/12/19,17/01/20
143,SENSOR DE DESGASTE DO FREIO,85693,03/04/17,2,2,1223,256,21410,26,26/12/19,17/01/20
143,SENSOR DE DESGASTE DO FREIO,85700,03/04/17,2,2,1223,256,21410,26,26/12/19,17/01/20
143,SENSOR DE DESGASTE DO FREIO,85705,03/04/17,2,2,1223,256,21410,26,26/12/19,17/01/20
143,SENSOR DE DESGASTE DO FREIO,85716,03/04/17,2,2,1223,256,21410,26,26/12/19,17/01/20
143,SENSOR DE DESGASTE DO FREIO,85719,03/04/17,2,2,1223,256,21410,26,26/12/19,17/01/20
143,SENSOR DE DESGASTE DO FREIO,85724,03/04/17,2,2,1223,256,21410,26,26/12/19,17/01/20
157,TRILHO GUIA DA CORRENTE,85435,03/04/17,1,2,1223,256,21410,3,07/01/20,10/01/20
157,TRILHO GUIA DA CORRENTE,85623,03/04/17,1,2,1223,256,21410,3,07/01/20,10/01/20
157,TRILHO GUIA DA CORRENTE,85725,03/04/17,1,2,1223,256,21410,3,07/01/20,10/01/20
159,FILTRO DE COMBUSTIVEL METAL,85427,03/04/17,1,1,1223,256,21410,2,15/03/19,25/11/19
159,FILTRO DE COMBUSTIVEL METAL,85509,03/04/17,1,1,1223,256,21410,2,15/03/19,25/11/19
159,FILTRO DE COMBUSTIVEL METAL,85607,03/04/17,1,1,1223,256,21410,2,15/03/19,25/11/19
159,FILTRO DE COMBUSTIVEL METAL,85608,03/04/17,1,1,1223,256,21410,2,15/03/19,25/11/19
159,FILTRO DE COMBUSTIVEL METAL,85615,03/04/17,1,1,1223,256,21410,2,15/03/19,25/11/19
159,FILTRO DE COMBUSTIVEL METAL,85712,03/04/17,1,1,1223,256,21410,2,15/03/19,25/11/19
160,JOGO DE PECAS ELEMENTO FILTRO DE OLEO,85452,03/04/17,1,2,1223,256,21410,0,02/03/19,29/10/19
160,JOGO DE PECAS ELEMENTO FILTRO DE OLEO,85509,03/04/17,1,2,1223,256,21410,0,02/03/19,29/10/19
160,JOGO DE PECAS ELEMENTO FILTRO DE OLEO,85562,03/04/17,1,2,1223,256,21410,0,02/03/19,29/10/19
160,JOGO DE PECAS ELEMENTO FILTRO DE OLEO,85607,03/04/17,1,2,1223,256,21410,0,02/03/19,29/10/19
160,JOGO DE PECAS ELEMENTO FILTRO DE OLEO,85608,03/04/17,1,2,1223,256,21410,0,02/03/19,29/10/19
160,JOGO DE PECAS ELEMENTO FILTRO DE OLEO,85615,03/04/17,1,2,1223,256,21410,0,02/03/19,29/10/19
160,JOGO DE PECAS ELEMENTO FILTRO DE OLEO,85690,03/04/17,1,2,1223,256,21410,0,02/03/19,29/10/19
160,JOGO DE PECAS ELEMENTO FILTRO DE OLEO,85712,03/04/17,1,2,1223,256,21410,0,02/03/19,29/10/19
170,PARAF SEXT. M10X45 10.9,85452,03/04/17,4,1,1223,256,21410,6,26/08/19,10/01/20
178,COXIM DE BORRACHA TRASEIRO DO MOTOR,85441,03/04/17,1,2,1223,256,21410,0,20/12/19,17/12/19
178,COXIM DE BORRACHA TRASEIRO DO MOTOR,85605,03/04/17,1,2,1223,256,21410,0,20/12/19,17/12/19
178,COXIM DE BORRACHA TRASEIRO DO MOTOR,85682,03/04/17,1,2,1223,256,21410,0,20/12/19,17/12/19
179,BOMBA DAGUA,85431,03/04/17,1,2,1223,256,21410,0,02/03/18,06/06/18
179,BOMBA DAGUA,85451,03/04/17,1,2,1223,256,21410,0,02/03/18,06/06/18
179,BOMBA DAGUA,85594,03/04/17,1,2,1223,256,21410,0,02/03/18,06/06/18
179,BOMBA DAGUA,85623,03/04/17,1,2,1223,256,21410,0,02/03/18,06/06/18
179,BOMBA DAGUA,85683,03/04/17,1,2,1223,256,21410,0,02/03/18,06/06/18
179,BOMBA DAGUA,85716,03/04/17,1,2,1223,256,21410,0,02/03/18,06/06/18
180,CORREIA TRAPEZOIDAL ALETADA,85431,03/04/17,1,2,1223,256,21410,1,28/08/19,10/01/20
180,CORREIA TRAPEZOIDAL ALETADA,85435,03/04/17,2,2,1223,256,21410,1,28/08/19,10/01/20
180,CORREIA TRAPEZOIDAL ALETADA,85451,03/04/17,1,2,1223,256,21410,1,28/08/19,10/01/20
180,CORREIA TRAPEZOIDAL ALETADA,85457,03/04/17,1,2,1223,256,21410,1,28/08/19,10/01/20
180,CORREIA TRAPEZOIDAL ALETADA,85518,03/04/17,1,2,1223,256,21410,1,28/08/19,10/01/20
180,CORREIA TRAPEZOIDAL ALETADA,85554,03/04/17,1,2,1223,256,21410,1,28/08/19,10/01/20
180,CORREIA TRAPEZOIDAL ALETADA,85594,03/04/17,1,2,1223,256,21410,1,28/08/19,10/01/20
180,CORREIA TRAPEZOIDAL ALETADA,85613,03/04/17,1,2,1223,256,21410,1,28/08/19,10/01/20
180,CORREIA TRAPEZOIDAL ALETADA,85619,03/04/17,1,2,1223,256,21410,1,28/08/19,10/01/20
180,CORREIA TRAPEZOIDAL ALETADA,85683,03/04/17,1,2,1223,256,21410,1,28/08/19,10/01/20
180,CORREIA TRAPEZOIDAL ALETADA,85688,03/04/17,1,2,1223,256,21410,1,28/08/19,10/01/20
180,CORREIA TRAPEZOIDAL ALETADA,85716,03/04/17,1,2,1223,256,21410,1,28/08/19,10/01/20
180,CORREIA TRAPEZOIDAL ALETADA,85725,03/04/17,1,2,1223,256,21410,1,28/08/19,10/01/20
157,TRILHO GUIA DA CORRENTE,12563,12/04/17,1,2,1172,197,21320,3,07/01/20,10/01/20
177,TRILHO GUIA DA CORRENTE PLASTICO,12563,12/04/17,1,2,1172,197,21320,3,26/12/19,10/01/20
60,ELEMENTO DO FILTRO DE OLEO,12564,13/04/17,1,2,1220,252,22330,0,28/08/19,10/01/20
60,ELEMENTO DO FILTRO DE OLEO,12565,13/04/17,1,2,1235,270,22330,0,28/08/19,10/01/20
60,ELEMENTO DO FILTRO DE OLEO,12566,13/04/17,1,2,1010,10,22330,0,28/08/19,10/01/20
131,SENSOR DE DESGASTE DA PASTILHA DE FREIO,12566,13/04/17,2,2,1010,10,22330,20,21/01/20,17/01/20
142,CJ FILTRO DE COMBUSTIVEL COMPLETO,12564,13/04/17,1,2,1220,252,22330,5,12/11/19,08/11/19
142,CJ FILTRO DE COMBUSTIVEL COMPLETO,12565,13/04/17,1,2,1235,270,22330,5,12/11/19,08/11/19
142,CJ FILTRO DE COMBUSTIVEL COMPLETO,12566,13/04/17,1,2,1010,10,22330,5,12/11/19,08/11/19
5,ELEMENTO FILTRO COMBUST. RACOR,12576,25/04/17,1,1,1220,252,22330,38,10/01/20,17/01/20
8,CJ ELEMENTO DO FILTRO,12576,25/04/17,1,1,1220,252,22330,12,07/01/20,20/01/20
29,JG. DE PCS DO ELEMENTO DO FILTRO DE OLEO,12576,25/04/17,1,1,1220,252,22330,6,21/11/19,23/12/19
