Codigo,Descricao,NotaFiscal,DataVenda,WeekVenda,Quantidade,LinhaProduto,ClienteGrupo,Cliente,CentroCusto
130,TERMINAL ESFER.ACOPLAM.ARTIC.ACELERADOR,17881,2020-01-09,2020w02,3,1,1031,032,21320
130,TERMINAL ESFER.ACOPLAM.ARTIC.ACELERADOR,17881,2020-01-09,2020w02,1,1,1031,032,21320
130,TERMINAL ESFER.ACOPLAM.ARTIC.ACELERADOR,17903,2020-01-10,2020w02,2,1,1013,233,21320
132,BUJAO ROSQUEADO - ACO,13244,2018-02-22,2018w08,2,2,1058,075,21320
132,BUJAO ROSQUEADO - ACO,13289,2018-03-02,2018w09,1,2,1058,075,21320
132,BUJAO ROSQUEADO - ACO,13454,2018-04-11,2018w15,2,2,1095,301,21320
132,BUJAO ROSQUEADO - ACO,13515,2018-04-30,2018w18,2,2,1095,301,21320
132,BUJAO ROSQUEADO - ACO,13611,2018-05-28,2018w22,2,2,1167,192,21320
132,BUJAO ROSQUEADO - ACO,14992,2019-01-30,2019w05,6,2,1013,232,21320
132,BUJAO ROSQUEADO - ACO,15260,2019-03-01,2019w09,1,2,1095,301,21320
132,BUJAO ROSQUEADO - ACO,15437,2019-03-27,2019w13,6,2,1013,232,21320
132,BUJAO ROSQUEADO - ACO,15820,2019-05-08,2019w19,7,2,1013,232,21320
132,BUJAO ROSQUEADO - ACO,16086,2019-06-10,2019w24,2,2,1267,307,21320
132,BUJAO ROSQUEADO - ACO,16250,2019-06-27,2019w26,3,2,1013,232,21320
132,BUJAO ROSQUEADO - ACO,16561,2019-08-01,2019w31,1,2,1116,138,21320
132,BUJAO ROSQUEADO - ACO,17111,2019-10-04,2019w40,2,2,1013,232,21320
133,CINTA DE FIXACAO DO TANQUE COMBUSTIVEL,13205,2018-02-08,2018w06,2,1,1095,301,21320
133,CINTA DE FIXACAO DO TANQUE COMBUSTIVEL,13572,2018-05-17,2018w20,2,1,1027,251,21320
133,CINTA DE FIXACAO DO TANQUE COMBUSTIVEL,14984,2019-01-29,2019w05,1,1,1027,251,21320
133,CINTA DE FIXACAO DO TANQUE COMBUSTIVEL,15034,2019-02-05,2019w06,2,1,1027,251,21320
133,CINTA DE FIXACAO DO TANQUE COMBUSTIVEL,15046,2019-02-07,2019w06,4,1,1027,251,21320
133,CINTA DE FIXACAO DO TANQUE COMBUSTIVEL,15698,2019-04-24,2019w17,2,1,1027,253,21320
133,CINTA DE FIXACAO DO TANQUE COMBUSTIVEL,15789,2019-05-03,2019w18,1,1,1027,253,21320
133,CINTA DE FIXACAO DO TANQUE COMBUSTIVEL,15993,2019-05-29,2019w22,3,1,1027,253,21320
133,CINTA DE FIXACAO DO TANQUE COMBUSTIVEL,16254,2019-06-27,2019w26,2,1,1027,253,21320
133,CINTA DE FIXACAO DO TANQUE COMBUSTIVEL,16354,2019-07-10,2019w28,2,1,1027,253,21320
133,CINTA DE FIXACAO DO TANQUE COMBUSTIVEL,16373,2019-07-11,2019w28,4,1,1001,001,21320
133,CINTA DE FIXACAO DO TANQUE COMBUSTIVEL,16791,2019-08-27,2019w35,2,1,1027,253,21320
133,CINTA DE FIXACAO DO TANQUE COMBUSTIVEL,16837,2019-09-02,2019w36,2,1,1027,253,21320
133,CINTA DE FIXACAO DO TANQUE COMBUSTIVEL,17106,2019-10-03,2019w40,2,1,1001,001,21320
133,CINTA DE FIXACAO DO TANQUE COMBUSTIVEL,17673,2019-12-11,2019w50,1,1,1031,032,21320
134,ABRACADEIRA,13587,2018-05-22,2018w21,1,1,1167,192,21320
134,ABRACADEIRA,14795,2019-01-03,2019w01,2,1,1013,233,21320
134,ABRACADEIRA,15052,2019-02-08,2019w06,2,1,1267,307,21320
134,ABRACADEIRA,15064,2019-02-11,2019w07,2,1,1027,251,21320
134,ABRACADEIRA,15389,2019-03-21,2019w12,2,1,1013,233,21320
134,ABRACADEIRA,15698,2019-04-24,2019w17,1,1,1027,253,21320
134,ABRACADEIRA,15855,2019-05-10,2019w19,1,1,1267,307,21320
134,ABRACADEIRA,16131,2019-06-13,2019w24,3,1,1013,096,21320
134,ABRACADEIRA,16668,2019-08-12,2019w33,1,1,1267,307,21320
134,ABRACADEIRA,16870,2019-09-05,2019w36,3,1,1267,307,21320
134,ABRACADEIRA,17804,2019-12-27,2019w52,2,1,1031,032,21320
134,ABRACADEIRA,17900,2020-01-10,2020w02,1,1,1031,032,21320
134,ABRACADEIRA,17973,2020-01-16,2020w03,3,1,1013,096,21320
135,ROLAMENTO DE AGULHAS,13852,2018-07-16,2018w29,1,1,1264,304,21320
135,ROLAMENTO DE AGULHAS,13930,2018-08-01,2018w31,1,1,1264,304,21320
135,ROLAMENTO DE AGULHAS,14306,2018-10-10,2018w41,1,1,1146,171,21320
135,ROLAMENTO DE AGULHAS,14981,2019-01-29,2019w05,1,1,1027,028,21320
135,ROLAMENTO DE AGULHAS,15106,2019-02-14,2019w07,1,1,1027,028,21320
135,ROLAMENTO DE AGULHAS,15279,2019-03-07,2019w10,2,1,1260,299,21320
135,ROLAMENTO DE AGULHAS,16355,2019-07-10,2019w28,1,1,1116,138,21320
135,ROLAMENTO DE AGULHAS,16581,2019-08-02,2019w31,2,1,1264,304,21320
135,ROLAMENTO DE AGULHAS,17064,2019-09-27,2019w39,2,1,1264,304,21320
135,ROLAMENTO DE AGULHAS,17365,2019-11-06,2019w45,1,1,1191,218,21320
135,ROLAMENTO DE AGULHAS,17493,2019-11-22,2019w47,2,1,1264,304,21320
135,ROLAMENTO DE AGULHAS,17591,2019-12-03,2019w49,1,1,1264,304,21320
135,ROLAMENTO DE AGULHAS,17943,2020-01-15,2020w03,1,1,1013,232,21320
136,PECA DESLIZANTE,13909,2018-07-26,2018w30,2,1,1264,304,21320
136,PECA DESLIZANTE,13996,2018-08-14,2018w33,2,1,1264,304,21320
136,PECA DESLIZANTE,14160,2018-09-13,2018w37,2,1,1264,304,21320
136,PECA DESLIZANTE,14165,2018-09-13,2018w37,2,1,1264,304,21320
136,PECA DESLIZANTE,14548,2018-11-21,2018w47,2,1,1095,301,21320
136,PECA DESLIZANTE,15118,2019-02-15,2019w07,2,1,1264,304,21320
136,PECA DESLIZANTE,15120,2019-02-15,2019w07,2,1,1264,304,21320
136,PECA DESLIZANTE,15726,2019-04-26,2019w17,2,1,1013,096,21320
136,PECA DESLIZANTE,16988,2019-09-19,2019w38,2,1,1013,232,21320
136,PECA DESLIZANTE,17238,2019-10-23,2019w43,2,1,1264,304,21320
136,PECA DESLIZANTE,17327,2019-11-01,2019w44,2,1,1013,232,21320
136,PECA DESLIZANTE,17483,2019-11-21,2019w47,2,1,1013,232,21320
136,PECA DESLIZANTE,17543,2019-11-27,2019w48,2,1,1264,304,21320
136,PECA DESLIZANTE,17601,2019-12-04,2019w49,2,1,1264,304,21320
136,PECA DESLIZANTE,17943,2020-01-15,2020w03,2,1,1013,232,21320
137,JUNTA DE VEDACAO DA CARCACA BOMBA DAGUA,14287,2018-10-04,2018w40,6,1,1261,300,21320
137,JUNTA DE VEDACAO DA CARCACA BOMBA DAGUA,14529,2018-11-13,2018w46,6,1,1261,300,21320
137,JUNTA DE VEDACAO DA CARCACA BOMBA DAGUA,14551,2018-11-22,2018w47,20,1,1261,300,21320
137,JUNTA DE VEDACAO DA CARCACA BOMBA DAGUA,14615,2018-12-03,2018w49,10,1,1261,300,21320
137,JUNTA DE VEDACAO DA CARCACA BOMBA DAGUA,14734,2018-12-19,2018w51,20,1,1261,300,21320
137,JUNTA DE VEDACAO DA CARCACA BOMBA DAGUA,14971,2019-01-28,2019w05,10,1,1261,300,21320
137,JUNTA DE VEDACAO DA CARCACA BOMBA DAGUA,15099,2019-02-13,2019w07,20,1,1261,300,21320
137,JUNTA DE VEDACAO DA CARCACA BOMBA DAGUA,15138,2019-02-18,2019w08,10,1,1261,300,21320
137,JUNTA DE VEDACAO DA CARCACA BOMBA DAGUA,15497,2019-04-02,2019w14,5,1,1259,298,21320
137,JUNTA DE VEDACAO DA CARCACA BOMBA DAGUA,16074,2019-06-07,2019w23,4,1,1016,016,21320
137,JUNTA DE VEDACAO DA CARCACA BOMBA DAGUA,16929,2019-09-11,2019w37,10,1,1261,300,21320
137,JUNTA DE VEDACAO DA CARCACA BOMBA DAGUA,17009,2019-09-20,2019w38,6,1,1261,300,21320
137,JUNTA DE VEDACAO DA CARCACA BOMBA DAGUA,17051,2019-09-25,2019w39,5,1,1259,297,21320
138,MANGUEIRA-BORRACHA C/REFORCO ARAMIDA,14339,2018-10-17,2018w42,1,1,1261,300,21320
138,MANGUEIRA-BORRACHA C/REFORCO ARAMIDA,14478,2018-11-06,2018w45,2,1,1261,300,21320
138,MANGUEIRA-BORRACHA C/REFORCO ARAMIDA,14529,2018-11-13,2018w46,1,1,1261,300,21320
138,MANGUEIRA-BORRACHA C/REFORCO ARAMIDA,14629,2018-12-05,2018w49,2,1,1261,300,21320
138,MANGUEIRA-BORRACHA C/REFORCO ARAMIDA,14648,2018-12-07,2018w49,1,1,1261,300,21320
138,MANGUEIRA-BORRACHA C/REFORCO ARAMIDA,14870,2019-01-14,2019w03,1,1,1261,300,21320
138,MANGUEIRA-BORRACHA C/REFORCO ARAMIDA,15170,2019-02-20,2019w08,1,1,1261,300,21320
138,MANGUEIRA-BORRACHA C/REFORCO ARAMIDA,16065,2019-06-07,2019w23,1,1,1259,297,21320
138,MANGUEIRA-BORRACHA C/REFORCO ARAMIDA,16622,2019-08-07,2019w32,1,1,1259,297,21320
138,MANGUEIRA-BORRACHA C/REFORCO ARAMIDA,17029,2019-09-23,2019w39,1,1,1259,297,21320
138,MANGUEIRA-BORRACHA C/REFORCO ARAMIDA,17067,2019-09-27,2019w39,1,1,1259,297,21320
138,MANGUEIRA-BORRACHA C/REFORCO ARAMIDA,17294,2019-10-29,2019w44,1,1,1261,300,21320
138,MANGUEIRA-BORRACHA C/REFORCO ARAMIDA,17750,2019-12-19,2019w51,1,1,1261,300,21320
138,MANGUEIRA-BORRACHA C/REFORCO ARAMIDA,17991,2020-01-17,2020w03,2,1,1261,300,21320
138,MANGUEIRA-BORRACHA C/REFORCO ARAMIDA,18072,2020-01-22,2020w04,3,1,1261,300,21320
139,CJ VALVULA DE ADMISSAO,14649,2018-12-07,2018w49,16,1,1013,233,21320
139,CJ VALVULA DE ADMISSAO,14657,2018-12-10,2018w50,10,1,1013,233,21320
139,CJ VALVULA DE ADMISSAO,14747,2018-12-20,2018w51,8,1,1013,233,21320
139,CJ VALVULA DE ADMISSAO,14752,2018-12-21,2018w51,16,1,1013,233,21320
139,CJ VALVULA DE ADMISSAO,15152,2019-02-19,2019w08,8,1,1013,233,21320
139,CJ VALVULA DE ADMISSAO,15165,2019-02-20,2019w08,8,1,1013,233,21320
139,CJ VALVULA DE ADMISSAO,15315,2019-03-13,2019w11,16,1,1013,233,21320
139,CJ VALVULA DE ADMISSAO,15385,2019-03-21,2019w12,8,1,1013,233,21320
139,CJ VALVULA DE ADMISSAO,15631,2019-04-16,2019w16,8,1,1013,233,21320
139,CJ VALVULA DE ADMISSAO,15819,2019-05-08,2019w19,8,1,1013,233,21320
139,CJ VALVULA DE ADMISSAO,15832,2019-05-08,2019w19,8,1,1013,233,21320
139,CJ VALVULA DE ADMISSAO,16252,2019-06-27,2019w26,8,1,1001,001,21320
139,CJ VALVULA DE ADMISSAO,16643,2019-08-08,2019w32,8,1,1013,233,21320
139,CJ VALVULA DE ADMISSAO,17873,2020-01-09,2020w02,8,1,1013,232,21320
139,CJ VALVULA DE ADMISSAO,17916,2020-01-13,2020w03,10,1,1013,096,21320
139,CJ VALVULA DE ADMISSAO,18063,2020-01-21,2020w04,8,1,1013,233,21320
140,ROLAMENTO,13163,2018-01-29,2018w05,1,1,1111,133,21320
140,ROLAMENTO,13289,2018-03-02,2018w09,1,1,1058,075,21320
140,ROLAMENTO,15193,2019-02-22,2019w08,1,1,1013,096,21320
140,ROLAMENTO,15279,2019-03-07,2019w10,3,1,1260,299,21320
140,ROLAMENTO,15726,2019-04-26,2019w17,1,1,1013,096,21320
140,ROLAMENTO,15740,2019-04-29,2019w18,1,1,1013,096,21320
140,ROLAMENTO,15809,2019-05-07,2019w19,1,1,1245,280,21320
140,ROLAMENTO,16056,2019-06-06,2019w23,1,1,1001,001,21320
140,ROLAMENTO,16360,2019-07-10,2019w28,1,1,1259,297,21320
140,ROLAMENTO,16803,2019-08-28,2019w35,2,1,1013,096,21320
140,ROLAMENTO,16959,2019-09-17,2019w38,1,1,1013,096,21320
140,ROLAMENTO,17078,2019-09-30,2019w40,1,1,1013,096,21320
140,ROLAMENTO,17122,2019-10-04,2019w40,1,1,1013,096,21320
140,ROLAMENTO,17508,2019-11-25,2019w48,2,1,1001,001,21320
140,ROLAMENTO,17575,2019-11-29,2019w48,1,1,1013,096,21320
141,RETENTOR DE VEDACAO RADIAL,12629,2017-06-01,2017w22,4,1,1045,047,21320
141,RETENTOR DE VEDACAO RADIAL,14848,2019-01-11,2019w02,1,1,1013,233,21320
141,RETENTOR DE VEDACAO RADIAL,15193,2019-02-22,2019w08,1,1,1013,096,21320
141,RETENTOR DE VEDACAO RADIAL,15638,2019-04-17,2019w16,1,1,1013,233,21320
141,RETENTOR DE VEDACAO RADIAL,15940,2019-05-22,2019w21,3,1,1001,001,21320
141,RETENTOR DE VEDACAO RADIAL,15951,2019-05-23,2019w21,1,1,1013,096,21320
141,RETENTOR DE VEDACAO RADIAL,16393,2019-07-15,2019w29,1,1,1027,095,21320
141,RETENTOR DE VEDACAO RADIAL,16558,2019-08-01,2019w31,1,1,1240,275,21320
141,RETENTOR DE VEDACAO RADIAL,16714,2019-08-16,2019w33,1,1,1013,096,21320
141,RETENTOR DE VEDACAO RADIAL,16803,2019-08-28,2019w35,2,1,1013,096,21320
141,RETENTOR DE VEDACAO RADIAL,16959,2019-09-17,2019w38,1,1,1013,096,21320
141,RETENTOR DE VEDACAO RADIAL,17508,2019-11-25,2019w48,2,1,1001,001,21320
141,RETENTOR DE VEDACAO RADIAL,17575,2019-11-29,2019w48,1,1,1013,096,21320
141,RETENTOR DE VEDACAO RADIAL,17941,2020-01-15,2020w03,2,1,1249,287,21320
144,LU BICO INJETOR ADITIVO DE REDUCAO,13466,2018-04-17,2018w16,2,1,1095,301,21320
144,LU BICO INJETOR ADITIVO DE REDUCAO,13515,2018-04-30,2018w18,4,1,1095,301,21320
144,LU BICO INJETOR ADITIVO DE REDUCAO,14284,2018-10-03,2018w40,1,1,1095,116,21320
144,LU BICO INJETOR ADITIVO DE REDUCAO,14532,2018-11-14,2018w46,2,1,1095,301,21320
144,LU BICO INJETOR ADITIVO DE REDUCAO,14681,2018-12-12,2018w50,2,1,1095,301,21320
144,LU BICO INJETOR ADITIVO DE REDUCAO,15187,2019-02-21,2019w08,1,1,1095,301,21320
144,LU BICO INJETOR ADITIVO DE REDUCAO,15328,2019-03-14,2019w11,1,1,1095,301,21320
144,LU BICO INJETOR ADITIVO DE REDUCAO,15677,2019-04-23,2019w17,1,1,1016,016,21320
144,LU BICO INJETOR ADITIVO DE REDUCAO,15790,2019-05-06,2019w19,1,1,1095,301,21320
144,LU BICO INJETOR ADITIVO DE REDUCAO,15957,2019-05-23,2019w21,3,1,1167,192,21320
144,LU BICO INJETOR ADITIVO DE REDUCAO,16082,2019-06-10,2019w24,2,1,1013,096,21320
144,LU BICO INJETOR ADITIVO DE REDUCAO,17955,2020-01-15,2020w03,2,1,1261,300,21320
144,LU BICO INJETOR ADITIVO DE REDUCAO,17988,2020-01-17,2020w03,2,1,1261,300,21320
145,ARRUELA DE APOIO DO COXIM AMORT. ACO,13480,2018-04-19,2018w16,6,1,1095,301,21320
145,ARRUELA DE APOIO DO COXIM AMORT. ACO,13515,2018-04-30,2018w18,4,1,1095,301,21320
145,ARRUELA DE APOIO DO COXIM AMORT. ACO,13648,2018-06-05,2018w23,10,1,1095,301,21320
145,ARRUELA DE APOIO DO COXIM AMORT. ACO,13725,2018-06-19,2018w25,6,1,1095,301,21320
145,ARRUELA DE APOIO DO COXIM AMORT. ACO,13737,2018-06-21,2018w25,10,1,1095,301,21320
145,ARRUELA DE APOIO DO COXIM AMORT. ACO,13828,2018-07-11,2018w28,10,1,1095,301,21320
145,ARRUELA DE APOIO DO COXIM AMORT. ACO,13848,2018-07-16,2018w29,10,1,1095,301,21320
145,ARRUELA DE APOIO DO COXIM AMORT. ACO,13972,2018-08-09,2018w32,10,1,1095,301,21320
145,ARRUELA DE APOIO DO COXIM AMORT. ACO,14072,2018-08-28,2018w35,10,1,1095,301,21320
145,ARRUELA DE APOIO DO COXIM AMORT. ACO,14113,2018-09-04,2018w36,6,1,1095,301,21320
145,ARRUELA DE APOIO DO COXIM AMORT. ACO,14603,2018-11-30,2018w48,6,1,1095,301,21320
145,ARRUELA DE APOIO DO COXIM AMORT. ACO,15187,2019-02-21,2019w08,6,1,1095,301,21320
145,ARRUELA DE APOIO DO COXIM AMORT. ACO,15693,2019-04-24,2019w17,4,1,1095,301,21320
146,LU MANGUEIRA PRE-FORMADA,13282,2018-03-02,2018w09,1,1,1095,301,21320
146,LU MANGUEIRA PRE-FORMADA,13513,2018-04-30,2018w18,4,1,1095,301,21320
146,LU MANGUEIRA PRE-FORMADA,13549,2018-05-10,2018w19,3,1,1095,301,21320
146,LU MANGUEIRA PRE-FORMADA,13925,2018-07-31,2018w31,2,1,1095,301,21320
146,LU MANGUEIRA PRE-FORMADA,14046,2018-08-22,2018w34,2,1,1095,301,21320
146,LU MANGUEIRA PRE-FORMADA,14121,2018-09-05,2018w36,2,1,1095,301,21320
146,LU MANGUEIRA PRE-FORMADA,14280,2018-10-03,2018w40,3,1,1095,301,21320
146,LU MANGUEIRA PRE-FORMADA,14327,2018-10-15,2018w42,4,1,1095,301,21320
146,LU MANGUEIRA PRE-FORMADA,14681,2018-12-12,2018w50,1,1,1095,301,21320
146,LU MANGUEIRA PRE-FORMADA,14835,2019-01-09,2019w02,2,1,1095,301,21320
146,LU MANGUEIRA PRE-FORMADA,15003,2019-01-31,2019w05,2,1,1095,301,21320
146,LU MANGUEIRA PRE-FORMADA,17599,2019-12-03,2019w49,2,1,1261,300,21320
147,LU DESVIO P/ CORREIA - ACO,13561,2018-05-15,2018w20,2,1,1059,076,21320
147,LU DESVIO P/ CORREIA - ACO,14040,2018-08-21,2018w34,2,1,1261,300,21320
147,LU DESVIO P/ CORREIA - ACO,14164,2018-09-13,2018w37,2,1,1261,300,21320
147,LU DESVIO P/ CORREIA - ACO,14206,2018-09-24,2018w39,2,1,1261,300,21320
147,LU DESVIO P/ CORREIA - ACO,14272,2018-10-02,2018w40,3,1,1261,300,21320
147,LU DESVIO P/ CORREIA - ACO,14301,2018-10-09,2018w41,2,1,1261,300,21320
147,LU DESVIO P/ CORREIA - ACO,14337,2018-10-17,2018w42,2,1,1261,300,21320
147,LU DESVIO P/ CORREIA - ACO,14402,2018-10-25,2018w43,3,1,1261,300,21320
147,LU DESVIO P/ CORREIA - ACO,14521,2018-11-13,2018w46,3,1,1261,300,21320
147,LU DESVIO P/ CORREIA - ACO,14684,2018-12-13,2018w50,2,1,1261,300,21320
147,LU DESVIO P/ CORREIA - ACO,14734,2018-12-19,2018w51,4,1,1261,300,21320
147,LU DESVIO P/ CORREIA - ACO,14786,2018-12-28,2018w52,4,1,1261,300,21320
148,BRACADEIRA B RSGU 22/15 N 16016,13585,2018-05-22,2018w21,9,1,1027,251,21320
148,BRACADEIRA B RSGU 22/15 N 16016,14456,2018-11-01,2018w44,12,1,1027,251,21320
148,BRACADEIRA B RSGU 22/15 N 16016,15442,2019-03-27,2019w13,6,1,1259,298,21320
148,BRACADEIRA B RSGU 22/15 N 16016,15795,2019-05-06,2019w19,10,1,1027,253,21320
148,BRACADEIRA B RSGU 22/15 N 16016,16009,2019-05-31,2019w22,6,1,1027,253,21320
148,BRACADEIRA B RSGU 22/15 N 16016,16047,2019-06-05,2019w23,10,1,1259,297,21320
148,BRACADEIRA B RSGU 22/15 N 16016,16285,2019-07-01,2019w27,4,1,1027,253,21320
148,BRACADEIRA B RSGU 22/15 N 16016,16449,2019-07-19,2019w29,10,1,1259,297,21320
148,BRACADEIRA B RSGU 22/15 N 16016,16514,2019-07-26,2019w30,10,1,1027,253,21320
148,BRACADEIRA B RSGU 22/15 N 16016,16811,2019-08-29,2019w35,10,1,1027,253,21320
148,BRACADEIRA B RSGU 22/15 N 16016,16856,2019-09-04,2019w36,10,1,1259,297,21320
148,BRACADEIRA B RSGU 22/15 N 16016,17703,2019-12-13,2019w50,10,1,1027,253,21320
149,MANGUEIRA DE FREIO (BORRACHA),13830,2018-07-11,2018w28,2,1,1095,116,21320
149,MANGUEIRA DE FREIO (BORRACHA),14040,2018-08-21,2018w34,2,1,1261,300,21320
149,MANGUEIRA DE FREIO (BORRACHA),14377,2018-10-24,2018w43,6,1,1261,300,21320
149,MANGUEIRA DE FREIO (BORRACHA),14478,2018-11-06,2018w45,6,1,1261,300,21320
149,MANGUEIRA DE FREIO (BORRACHA),16158,2019-06-17,2019w25,2,1,1167,192,21320
149,MANGUEIRA DE FREIO (BORRACHA),16892,2019-09-06,2019w36,1,1,1167,192,21320
149,MANGUEIRA DE FREIO (BORRACHA),16962,2019-09-17,2019w38,2,1,1167,192,21320
149,MANGUEIRA DE FREIO (BORRACHA),16999,2019-09-20,2019w38,2,1,1261,300,21320
149,MANGUEIRA DE FREIO (BORRACHA),17221,2019-10-22,2019w43,4,1,1261,300,21320
149,MANGUEIRA DE FREIO (BORRACHA),17294,2019-10-29,2019w44,4,1,1261,300,21320
149,MANGUEIRA DE FREIO (BORRACHA),17418,2019-11-13,2019w46,5,1,1261,300,21320
149,MANGUEIRA DE FREIO (BORRACHA),17633,2019-12-06,2019w49,2,1,1167,192,21320
149,MANGUEIRA DE FREIO (BORRACHA),17652,2019-12-10,2019w50,6,1,1261,300,21320
150,JUNTA DE BORRACHA,14195,2018-09-19,2018w38,2,1,1027,095,21320
150,JUNTA DE BORRACHA,14499,2018-11-08,2018w45,3,1,1095,301,21320
150,JUNTA DE BORRACHA,14548,2018-11-21,2018w47,1,1,1095,301,21320
150,JUNTA DE BORRACHA,14603,2018-11-30,2018w48,2,1,1095,301,21320
150,JUNTA DE BORRACHA,15440,2019-03-27,2019w13,20,1,1260,299,21320
150,JUNTA DE BORRACHA,15489,2019-04-02,2019w14,20,1,1260,299,21320
150,JUNTA DE BORRACHA,15856,2019-05-10,2019w19,2,1,1116,138,21320
150,JUNTA DE BORRACHA,16098,2019-06-11,2019w24,20,1,1259,297,21320
150,JUNTA DE BORRACHA,16099,2019-06-11,2019w24,20,1,1259,297,21320
150,JUNTA DE BORRACHA,16845,2019-09-03,2019w36,5,1,1027,028,21320
150,JUNTA DE BORRACHA,17715,2019-12-16,2019w51,10,1,1031,032,21320
150,JUNTA DE BORRACHA,17801,2019-12-27,2019w52,13,1,1259,297,21320
150,JUNTA DE BORRACHA,17809,2019-12-30,2019w53,7,1,1259,297,21320
151,PARAF CAB SEXT M8X 60 10.9,14196,2018-09-19,2018w38,5,1,1027,095,21320
151,PARAF CAB SEXT M8X 60 10.9,14199,2018-09-20,2018w38,8,1,1027,028,21320
151,PARAF CAB SEXT M8X 60 10.9,15070,2019-02-11,2019w07,16,1,1013,233,21320
151,PARAF CAB SEXT M8X 60 10.9,15247,2019-02-28,2019w09,20,1,1013,233,21320
151,PARAF CAB SEXT M8X 60 10.9,15388,2019-03-21,2019w12,20,1,1013,233,21320
151,PARAF CAB SEXT M8X 60 10.9,15564,2019-04-09,2019w15,20,1,1013,233,21320
151,PARAF CAB SEXT M8X 60 10.9,15630,2019-04-16,2019w16,32,1,1013,233,21320
151,PARAF CAB SEXT M8X 60 10.9,16302,2019-07-02,2019w27,60,1,1001,001,21320
151,PARAF CAB SEXT M8X 60 10.9,16647,2019-08-08,2019w32,30,1,1001,001,21320
151,PARAF CAB SEXT M8X 60 10.9,16794,2019-08-27,2019w35,60,1,1001,001,21320
151,PARAF CAB SEXT M8X 60 10.9,17086,2019-10-01,2019w40,40,1,1001,001,21320
151,PARAF CAB SEXT M8X 60 10.9,17336,2019-11-04,2019w45,30,1,1001,001,21320
151,PARAF CAB SEXT M8X 60 10.9,17361,2019-11-06,2019w45,50,1,1001,001,21320
151,PARAF CAB SEXT M8X 60 10.9,17644,2019-12-09,2019w50,50,1,1001,001,21320
152,CJ TAMPA,14657,2018-12-10,2018w50,4,1,1013,233,21320
152,CJ TAMPA,14747,2018-12-20,2018w51,4,1,1013,233,21320
152,CJ TAMPA,14752,2018-12-21,2018w51,8,1,1013,233,21320
152,CJ TAMPA,15152,2019-02-19,2019w08,4,1,1013,233,21320
152,CJ TAMPA,15165,2019-02-20,2019w08,4,1,1013,233,21320
152,CJ TAMPA,15315,2019-03-13,2019w11,8,1,1013,233,21320
152,CJ TAMPA,15385,2019-03-21,2019w12,4,1,1013,233,21320
152,CJ TAMPA,15589,2019-04-11,2019w15,4,1,1013,096,21320
152,CJ TAMPA,15631,2019-04-16,2019w16,4,1,1013,233,21320
152,CJ TAMPA,15819,2019-05-08,2019w19,4,1,1013,233,21320
152,CJ TAMPA,15832,2019-05-08,2019w19,4,1,1013,233,21320
152,CJ TAMPA,16046,2019-06-05,2019w23,4,1,1001,001,21320
152,CJ TAMPA,16673,2019-08-12,2019w33,4,1,1013,233,21320
152,CJ TAMPA,17241,2019-10-23,2019w43,6,1,1161,186,21320
152,CJ TAMPA,17873,2020-01-09,2020w02,4,1,1013,232,21320
153,CJ VALVULA DE ESCAPE,14657,2018-12-10,2018w50,6,1,1013,233,21320
153,CJ VALVULA DE ESCAPE,14747,2018-12-20,2018w51,4,1,1013,233,21320
153,CJ VALVULA DE ESCAPE,14752,2018-12-21,2018w51,8,1,1013,233,21320
153,CJ VALVULA DE ESCAPE,15152,2019-02-19,2019w08,4,1,1013,233,21320
153,CJ VALVULA DE ESCAPE,15165,2019-02-20,2019w08,4,1,1013,233,21320
153,CJ VALVULA DE ESCAPE,15315,2019-03-13,2019w11,8,1,1013,233,21320
153,CJ VALVULA DE ESCAPE,15368,2019-03-20,2019w12,4,1,1013,096,21320
153,CJ VALVULA DE ESCAPE,15385,2019-03-21,2019w12,4,1,1013,233,21320
153,CJ VALVULA DE ESCAPE,15631,2019-04-16,2019w16,4,1,1013,233,21320
153,CJ VALVULA DE ESCAPE,15819,2019-05-08,2019w19,8,1,1013,233,21320
153,CJ VALVULA DE ESCAPE,16252,2019-06-27,2019w26,4,1,1001,001,21320
153,CJ VALVULA DE ESCAPE,17183,2019-10-15,2019w42,2,1,1013,233,21320
153,CJ VALVULA DE ESCAPE,17782,2019-12-23,2019w52,4,1,1013,096,21320
153,CJ VALVULA DE ESCAPE,17873,2020-01-09,2020w02,4,1,1013,232,21320
153,CJ VALVULA DE ESCAPE,17916,2020-01-13,2020w03,4,1,1013,096,21320
154,ANEL VEDACAO DIN 7603-A 20X26-CU CU/SN12,14700,2018-12-14,2018w50,10,1,1190,217,21320
154,ANEL VEDACAO DIN 7603-A 20X26-CU CU/SN12,15052,2019-02-08,2019w06,50,1,1267,307,21320
154,ANEL VEDACAO DIN 7603-A 20X26-CU CU/SN12,15139,2019-02-18,2019w08,20,1,1116,138,21320
154,ANEL VEDACAO DIN 7603-A 20X26-CU CU/SN12,15313,2019-03-13,2019w11,10,1,1116,138,21320
154,ANEL VEDACAO DIN 7603-A 20X26-CU CU/SN12,15331,2019-03-15,2019w11,35,1,1267,307,21320
154,ANEL VEDACAO DIN 7603-A 20X26-CU CU/SN12,15407,2019-03-22,2019w12,35,1,1267,307,21320
154,ANEL VEDACAO DIN 7603-A 20X26-CU CU/SN12,15565,2019-04-09,2019w15,10,1,1267,307,21320
